application_number,pta_sequence_number,pta_event_date,pta_event_desc,applicant_delay_duration,uspto_delay_duration,start_pta_sequence_number,term_extension_indicator
04594943,,2003-09-22,Case Docketed to Examiner in GAU,0,0,,1
04594943,,2003-09-12,Secrecy Order Rescinded,0,0,,1
04594943,,2003-02-13,Secrecy Order Renewed,0,0,,1
04594943,,2002-03-05,Secrecy Order Renewed,0,0,,1
04594943,,2001-02-21,Secrecy Order Renewed,0,0,,1
04594943,,2000-12-28,Case Docketed to Examiner in GAU,0,0,,1
04594943,,2000-02-09,Secrecy Order Renewed,0,0,,1
04594943,,1999-02-10,Secrecy Order Renewed,0,0,,1
04594943,,1998-02-26,Secrecy Order Renewed,0,0,,1
04594943,,1996-02-12,Secrecy Order Renewed,0,0,,1
04594943,,1995-03-08,Secrecy Order Renewed,0,0,,1
04594943,,1994-03-14,Secrecy Order Renewed,0,0,,1
04594943,,1993-03-02,Secrecy Order Renewed,0,0,,1
04594943,,1993-03-02,Secrecy Order Renewed,0,0,,1
04594943,,1992-09-16,Case Docketed to Examiner in GAU,0,0,,1
04594943,,1992-02-19,Secrecy Order Renewed,0,0,,1
04594943,,1991-02-15,Secrecy Order Renewed,0,0,,1
04594943,,1990-02-16,Secrecy Order Renewed,0,0,,1
04594943,,1989-02-21,Secrecy Order Renewed,0,0,,1
04594943,,1988-02-10,Secrecy Order Imposed,0,0,,1
04625928,,2002-09-19,Mail Notice of Allowance,0,0,,1
04625928,,2002-09-18,Notice of Allowance Data Verification Completed,0,0,,1
04625928,,2002-09-18,Case Docketed to Examiner in GAU,0,0,,1
04625928,,2002-09-18,Case Docketed to Examiner in GAU,0,0,,1
04625928,,2002-09-18,Dispatch from OIPE to Corps - U-P-R-D Application,0,0,,1
04625928,,1967-03-22,Initial Exam Team nn,0,0,,1
04625928,,2002-09-18,Case Docketed to Examiner in GAU,0,0,,1
04625928,,2002-09-09,Case Docketed to Examiner in GAU,0,0,,1
04625928,,2002-09-04,Secrecy Order Rescinded,0,0,,1
04625928,,1997-10-31,Secrecy Order Renewed,0,0,,1
04625928,,1996-11-01,Secrecy Order Renewed,0,0,,1
04625928,,1995-10-20,Secrecy Order Renewed,0,0,,1
04625928,,1994-10-20,Secrecy Order Renewed,0,0,,1
04625928,,1993-10-22,Secrecy Order Renewed,0,0,,1
04625928,,1992-09-03,Secrecy Order Renewed,0,0,,1
04625928,,1991-08-22,Secrecy Order Renewed,0,0,,1
04625928,,1989-12-20,Secrecy Order Renewed,0,0,,1
04625928,,1987-12-18,Secrecy Order Renewed,0,0,,1
04625928,,1985-12-24,Secrecy Order Renewed,0,0,,1
04625928,,1985-01-04,Secrecy Order Renewed,0,0,,1
04625928,,1984-01-05,Secrecy Order Renewed,0,0,,1
04625928,,1983-01-07,Secrecy Order Renewed,0,0,,1
04625928,,1982-01-07,Secrecy Order Imposed,0,0,,1
04623186,,2002-09-05,Mail Notice of Allowance,0,0,,1
04623186,,2002-08-14,Notice of Allowance Data Verification Completed,0,0,,1
04623186,,2002-08-09,Date Forwarded to Examiner,0,0,,1
04623186,,2001-08-09,Response after Ex Parte Quayle Action,0,0,,1
04623186,,2002-01-28,Mail Notice of Rescinded Abandonment,0,0,,1
04623186,,2002-03-19,Notice of Rescinded Abandonment in TCs,0,0,,1
04623186,,2002-01-28,Mail-Petition to Revive Application - Granted,0,0,,1
04623186,,2001-07-06,Petition Entered,0,0,,1
04623186,,2001-07-02,Workflow - Request for CPA - Finish,0,0,,1
04623186,,2001-07-09,Petition Flag Set at Petitions Office,0,0,,1
04623186,,2001-07-02,Workflow - Request for CPA - Begin,0,0,,1
04623186,,2001-02-02,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
04623186,,2001-02-02,Aband. for Failure to Respond to O. A.,0,0,,1
04623186,,2000-07-03,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
04623186,,2000-06-27,Quayle action,0,0,,1
04623186,,2000-05-18,Case Docketed to Examiner in GAU,0,0,,1
04623186,,2000-03-15,Secrecy Order Rescinded,0,0,,1
04623186,,1999-02-22,Secrecy Order Renewed,0,0,,1
04623186,,1998-02-26,Secrecy Order Renewed,0,0,,1
04623186,,1997-02-26,Secrecy Order Renewed,0,0,,1
04623186,,1996-02-29,Secrecy Order Renewed,0,0,,1
04623186,,1995-03-02,Correspondence Address Change,0,0,,1
04623186,,1995-03-02,Secrecy Order Renewed,0,0,,1
04623186,,1994-03-07,Secrecy Order Renewed,0,0,,1
04623186,,1993-03-08,Secrecy Order Renewed,0,0,,1
04623186,,1990-09-13,Secrecy Order Renewed,0,0,,1
04623186,,1989-09-12,Secrecy Order Renewed,0,0,,1
04623186,,1988-09-10,Secrecy Order Renewed,0,0,,1
04623186,,1987-09-09,Secrecy Order Renewed,0,0,,1
04623186,,1986-09-10,Secrecy Order Renewed,0,0,,1
04623186,,1985-09-12,Secrecy Order Renewed,0,0,,1
04623186,,1984-09-14,Secrecy Order Renewed,0,0,,1
04623186,,1983-09-15,Secrecy Order Renewed,0,0,,1
04623186,,1982-09-17,Secrecy Order Imposed,0,0,,1
04769760,,2002-09-05,Mail Notice of Allowance,0,0,,1
04769760,,2002-08-16,Notice of Allowance Data Verification Completed,0,0,,1
04769760,,2002-08-15,Case Docketed to Examiner in GAU,0,0,,1
04769760,,2002-08-15,Dispatch from OIPE to Corps - U-P-R-D Application,0,0,,1
04769760,,1968-10-22,Initial Exam Team nn,0,0,,1
04769760,,2002-06-11,Secrecy Order Rescinded,0,0,,1
04769760,,1998-10-28,Secrecy Order Renewed,0,0,,1
04769760,,1997-10-31,Secrecy Order Renewed,0,0,,1
04769760,,1996-11-01,Secrecy Order Renewed,0,0,,1
04769760,,1995-10-24,Secrecy Order Renewed,0,0,,1
04769760,,1994-10-25,Secrecy Order Renewed,0,0,,1
04769760,,1993-10-27,Secrecy Order Renewed,0,0,,1
04769760,,1992-09-03,Secrecy Order Renewed,0,0,,1
04769760,,1991-08-22,Secrecy Order Renewed,0,0,,1
04769760,,1989-12-04,Secrecy Order Renewed,0,0,,1
04769760,,1970-06-10,Correspondence Address Change,0,0,,1
04769760,,1987-12-02,Secrecy Order Renewed,0,0,,1
04769760,,1986-12-04,Secrecy Order Renewed,0,0,,1
04769760,,1985-12-06,Secrecy Order Renewed,0,0,,1
04769760,,1984-12-06,Secrecy Order Renewed,0,0,,1
04769760,,1982-12-14,Secrecy Order Renewed,0,0,,1
04769760,,1981-12-18,Secrecy Order Imposed,0,0,,1
05001949,,2002-09-06,Mail Notice of Allowance,0,0,,1
05001949,,2002-09-06,Notice of Allowance Data Verification Completed,0,0,,1
05001949,,2002-09-04,Security Classification Markings Removed,0,0,,1
05001949,,2002-08-07,Date Forwarded to Examiner,0,0,,1
05001949,,2002-07-16,Response after Ex Parte Quayle Action,0,0,,1
05001949,,2002-05-22,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05001949,,2002-05-20,Quayle action,0,0,,1
05001949,,2002-05-20,Case Docketed to Examiner in GAU,0,0,,1
05001949,,2002-03-27,Miscellaneous Incoming Letter,0,0,,1
05001949,,1999-05-19,Secrecy Order Rescinded,0,0,,1
05001949,,1998-07-24,Secrecy Order Renewed,0,0,,1
05001949,,1997-05-05,Secrecy Order Renewed,0,0,,1
05001949,,1996-05-07,Secrecy Order Renewed,0,0,,1
05001949,,1995-05-10,Secrecy Order Renewed,0,0,,1
05001949,,1994-05-12,Secrecy Order Renewed,0,0,,1
05001949,,1992-12-31,Secrecy Order Renewed,0,0,,1
05001949,,1991-12-18,Secrecy Order Renewed,0,0,,1
05001949,,1990-12-18,Secrecy Order Renewed,0,0,,1
05001949,,1989-12-18,Secrecy Order Renewed,0,0,,1
05001949,,1988-12-16,Secrecy Order Renewed,0,0,,1
05001949,,1987-12-30,Secrecy Order Renewed,0,0,,1
05001949,,1987-01-15,Secrecy Order Renewed,0,0,,1
05001949,,1986-01-24,Secrecy Order Renewed,0,0,,1
05001949,,1985-01-25,Secrecy Order Renewed,0,0,,1
05001949,,1984-01-26,Secrecy Order Renewed,0,0,,1
05001949,,1983-01-28,Secrecy Order Renewed,0,0,,1
05001949,,1982-01-28,Secrecy Order Imposed,0,0,,1
05014828,,2002-08-23,Mail Notice of Allowance,0,0,,1
05014828,,2002-08-23,Notice of Allowance Data Verification Completed,0,0,,1
05014828,,2002-08-23,Case Docketed to Examiner in GAU,0,0,,1
05014828,,2002-08-02,Security Classification Markings Removed,0,0,,1
05014828,,2002-05-31,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05014828,,2002-05-31,Quayle action,0,0,,1
05014828,,2002-05-31,Case Docketed to Examiner in GAU,0,0,,1
05014828,,2002-05-31,Case Docketed to Examiner in GAU,0,0,,1
05014828,,2002-05-31,Dispatch from OIPE to Corps - U-P-R-D Application,0,0,,1
05014828,,1970-02-10,Initial Exam Team nn,0,0,,1
05014828,,2002-03-27,Miscellaneous Incoming Letter,0,0,,1
05014828,,1996-09-18,Claim Preliminary Amendment,0,0,,1
05014828,,1996-09-18,Drawing Preliminary Amendment,0,0,,1
05014828,,1985-01-22,Claim Preliminary Amendment,0,0,,1
05014828,,1985-01-22,Drawing Preliminary Amendment,0,0,,1
05014828,,1980-07-26,Set Application Status,0,0,,1
05014828,,1999-08-02,Case Docketed to Examiner in GAU,0,0,,1
05014828,,1999-05-19,Secrecy Order Rescinded,0,0,,1
05014828,,1998-07-24,Secrecy Order Renewed,0,0,,1
05014828,,1997-05-05,Secrecy Order Renewed,0,0,,1
05014828,,1997-04-18,Communication - Re: Power of Attorney (PTOL-308),0,0,,1
05014828,,1996-09-18,Change in Power of Attorney (May Include Associate POA),0,0,,1
05014828,,1996-05-07,Secrecy Order Renewed,0,0,,1
05014828,,1995-05-10,Secrecy Order Renewed,0,0,,1
05014828,,1994-05-12,Secrecy Order Renewed,0,0,,1
05014828,,1993-01-13,Secrecy Order Renewed,0,0,,1
05014828,,1992-01-13,Secrecy Order Renewed,0,0,,1
05014828,,1992-01-13,Secrecy Order Renewed,0,0,,1
05014828,,1990-12-19,Secrecy Order Renewed,0,0,,1
05014828,,1989-12-18,Secrecy Order Renewed,0,0,,1
05014828,,1988-12-16,Secrecy Order Renewed,0,0,,1
05014828,,1987-12-30,Secrecy Order Renewed,0,0,,1
05014828,,1987-01-09,Secrecy Order Renewed,0,0,,1
05014828,,1985-01-22,Correspondence Address Change,0,0,,1
05014828,,1986-01-10,Secrecy Order Renewed,0,0,,1
05014828,,1985-01-11,Secrecy Order Renewed,0,0,,1
05014828,,1984-01-11,Secrecy Order Renewed,0,0,,1
05014828,,1983-01-13,Secrecy Order Renewed,0,0,,1
05014828,,1982-01-22,Secrecy Order Imposed,0,0,,1
05064156,,2003-07-01,Mail Notice of Allowance,0,0,,1
05064156,,2003-06-30,Notice of Allowance Data Verification Completed,0,0,,1
05064156,,2003-06-30,Case Docketed to Examiner in GAU,0,0,,1
05064156,,2003-06-27,Security Classification Markings Removed,0,0,,1
05064156,,2002-06-19,Application Dispatched from OIPE,0,0,,1
05064156,,2002-06-20,Application Is Now Complete,0,0,,1
05064156,,2002-06-19,Pre-Exam Office Action Withdrawn,0,0,,1
05064156,,2002-05-31,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05064156,,2002-05-31,Quayle action,0,0,,1
05064156,,2002-05-31,Case Docketed to Examiner in GAU,0,0,,1
05064156,,2002-05-31,Dispatch from OIPE to Corps - U-P-R-D Application,0,0,,1
05064156,,1970-07-31,Initial Exam Team nn,0,0,,1
05064156,,2002-05-28,Security Classification Markings Recorded,0,0,,1
05064156,,2002-05-22,Secrecy Order Rescinded,0,0,,1
05064156,,2001-07-02,Miscellaneous Incoming Letter,0,0,,1
05064156,,1999-04-13,Correspondence Address Change,0,0,,1
05064156,,1995-07-06,Secrecy Order Renewed,0,0,,1
05064156,,1994-07-06,Secrecy Order Renewed,0,0,,1
05064156,,1993-07-06,Secrecy Order Renewed,0,0,,1
05064156,,1992-07-07,Secrecy Order Renewed,0,0,,1
05064156,,1991-07-09,Secrecy Order Renewed,0,0,,1
05064156,,1990-07-11,Secrecy Order Renewed,0,0,,1
05064156,,1989-07-06,Secrecy Order Renewed,0,0,,1
05064156,,1988-07-07,Secrecy Order Renewed,0,0,,1
05064156,,1987-07-09,Secrecy Order Renewed,0,0,,1
05064156,,1986-07-10,Secrecy Order Renewed,0,0,,1
05064156,,1985-07-11,Secrecy Order Renewed,0,0,,1
05064156,,1984-07-11,Secrecy Order Renewed,0,0,,1
05064156,,1984-06-01,Correspondence Address Change,0,0,,1
05064156,,1983-07-13,Secrecy Order Renewed,0,0,,1
05064156,,1982-07-15,Secrecy Order Imposed,0,0,,1
05069516,,2003-05-14,Mail Notice of Allowance,0,0,,1
05069516,,2003-05-14,Notice of Allowance Data Verification Completed,0,0,,1
05069516,,2003-04-16,Date Forwarded to Examiner,0,0,,1
05069516,,2002-12-04,Response after Ex Parte Quayle Action,0,0,,1
05069516,,2002-10-01,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05069516,,2002-10-01,Quayle action,0,0,,1
05069516,,2002-09-25,Case Docketed to Examiner in GAU,0,0,,1
05069516,,2002-09-04,Secrecy Order Rescinded,0,0,,1
05069516,,1999-03-17,Secrecy Order Renewed,0,0,,1
05069516,,1998-03-10,Secrecy Order Renewed,0,0,,1
05069516,,1997-03-05,Secrecy Order Renewed,0,0,,1
05069516,,1996-03-11,Secrecy Order Renewed,0,0,,1
05069516,,1995-03-10,Secrecy Order Renewed,0,0,,1
05069516,,1994-03-10,Secrecy Order Renewed,0,0,,1
05069516,,1991-04-08,Secrecy Order Renewed,0,0,,1
05069516,,1989-11-24,Secrecy Order Renewed,0,0,,1
05069516,,1988-09-27,Secrecy Order Renewed,0,0,,1
05069516,,1987-09-18,Secrecy Order Renewed,0,0,,1
05069516,,1986-08-29,Secrecy Order Renewed,0,0,,1
05069516,,1985-09-05,Secrecy Order Renewed,0,0,,1
05069516,,1984-09-05,Secrecy Order Renewed,0,0,,1
05069516,,1983-09-07,Secrecy Order Renewed,0,0,,1
05069516,,1982-09-10,Secrecy Order Imposed,0,0,,1
05278496,,2003-05-12,Mail Notice of Allowance,0,0,,1
05278496,,2003-05-09,Notice of Allowance Data Verification Completed,0,0,,1
05278496,,2003-05-09,Case Docketed to Examiner in GAU,0,0,,1
05278496,,2002-09-24,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05278496,,2002-09-23,Quayle action,0,0,,1
05278496,,2002-09-23,Case Docketed to Examiner in GAU,0,0,,1
05278496,,2002-09-04,Secrecy Order Rescinded,0,0,,1
05278496,,1998-10-28,Secrecy Order Renewed,0,0,,1
05278496,,1997-10-31,Secrecy Order Renewed,0,0,,1
05278496,,1996-11-01,Secrecy Order Renewed,0,0,,1
05278496,,1995-10-24,Secrecy Order Renewed,0,0,,1
05278496,,1994-10-25,Secrecy Order Renewed,0,0,,1
05278496,,1993-10-27,Secrecy Order Renewed,0,0,,1
05278496,,1992-09-03,Secrecy Order Renewed,0,0,,1
05278496,,1991-08-22,Secrecy Order Renewed,0,0,,1
05278496,,1989-12-27,Secrecy Order Renewed,0,0,,1
05278496,,1989-12-20,Secrecy Order Renewed,0,0,,1
05278496,,1987-12-30,Secrecy Order Renewed,0,0,,1
05278496,,1987-01-09,Secrecy Order Renewed,0,0,,1
05278496,,1986-01-09,Secrecy Order Renewed,0,0,,1
05278496,,1985-01-09,Secrecy Order Renewed,0,0,,1
05278496,,1984-01-09,Secrecy Order Renewed,0,0,,1
05278496,,1983-01-11,Secrecy Order Renewed,0,0,,1
05278496,,1982-01-22,Secrecy Order Imposed,0,0,,1
05300041,,2002-08-23,Mail Notice of Allowance,0,0,,1
05300041,,2002-08-23,Notice of Allowance Data Verification Completed,0,0,,1
05300041,,2002-08-23,Case Docketed to Examiner in GAU,0,0,,1
05300041,,2002-08-02,Security Classification Markings Removed,0,0,,1
05300041,,2002-05-31,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05300041,,2002-05-31,Quayle action,0,0,,1
05300041,,2002-05-31,Case Docketed to Examiner in GAU,0,0,,1
05300041,,2002-05-31,Dispatch from OIPE to Corps - U-P-R-D Application,0,0,,1
05300041,,1972-10-24,Initial Exam Team nn,0,0,,1
05300041,,2002-03-27,Miscellaneous Incoming Letter,0,0,,1
05300041,,1985-01-22,Claim Preliminary Amendment,0,0,,1
05300041,,1985-01-22,Drawing Preliminary Amendment,0,0,,1
05300041,,1980-07-26,Set Application Status,0,0,,1
05300041,,1999-08-02,Case Docketed to Examiner in GAU,0,0,,1
05300041,,1999-05-19,Secrecy Order Rescinded,0,0,,1
05300041,,1998-04-22,Secrecy Order Renewed,0,0,,1
05300041,,1997-04-23,Secrecy Order Renewed,0,0,,1
05300041,,1996-04-26,Secrecy Order Renewed,0,0,,1
05300041,,1995-05-02,Secrecy Order Renewed,0,0,,1
05300041,,1994-05-05,Secrecy Order Renewed,0,0,,1
05300041,,1993-02-25,Secrecy Order Renewed,0,0,,1
05300041,,1992-02-27,Secrecy Order Renewed,0,0,,1
05300041,,1992-02-27,Secrecy Order Renewed,0,0,,1
05300041,,1991-02-28,Secrecy Order Renewed,0,0,,1
05300041,,1990-03-07,Secrecy Order Renewed,0,0,,1
05300041,,1989-03-15,Secrecy Order Renewed,0,0,,1
05300041,,1988-03-18,Secrecy Order Renewed,0,0,,1
05300041,,1988-02-22,Secrecy Order Renewed,0,0,,1
05300041,,1987-02-24,Secrecy Order Renewed,0,0,,1
05300041,,1985-01-22,Correspondence Address Change,0,0,,1
05300041,,1986-03-03,Secrecy Order Renewed,0,0,,1
05300041,,1985-03-01,Secrecy Order Renewed,0,0,,1
05300041,,1984-03-01,Secrecy Order Renewed,0,0,,1
05300041,,1983-03-01,Secrecy Order Renewed,0,0,,1
05300041,,1982-03-03,Secrecy Order Imposed,0,0,,1
05484506,,2003-08-11,Mail Notice of Allowance,0,0,,1
05484506,,2003-08-08,Notice of Allowance Data Verification Completed,0,0,,1
05484506,,2003-04-30,Mail Miscellaneous Communication to Applicant,0,0,,1
05484506,,2003-04-30,Miscellaneous Action with SSP,0,0,,1
05484506,,2003-04-30,Case Docketed to Examiner in GAU,0,0,,1
05484506,,2003-02-25,Secrecy Order Rescinded,0,0,,1
05484506,,2002-02-27,Secrecy Order Renewed,0,0,,1
05484506,,2002-02-01,Case Docketed to Examiner in GAU,0,0,,1
05484506,,2001-02-27,Secrecy Order Renewed,0,0,,1
05484506,,2000-12-28,Case Docketed to Examiner in GAU,0,0,,1
05484506,,2000-02-25,Secrecy Order Renewed,0,0,,1
05484506,,2000-02-25,Secrecy Order Renewed,0,0,,1
05484506,,1999-02-26,Secrecy Order Renewed,0,0,,1
05484506,,1998-03-04,Secrecy Order Renewed,0,0,,1
05484506,,1997-03-05,Secrecy Order Renewed,0,0,,1
05484506,,1996-02-06,Secrecy Order Renewed,0,0,,1
05484506,,1995-01-31,Secrecy Order Renewed,0,0,,1
05484506,,1994-02-02,Secrecy Order Renewed,0,0,,1
05484506,,1993-01-13,Secrecy Order Renewed,0,0,,1
05484506,,1992-01-13,Secrecy Order Renewed,0,0,,1
05484506,,1992-01-13,Secrecy Order Renewed,0,0,,1
05484506,,1990-12-19,Secrecy Order Renewed,0,0,,1
05484506,,1989-12-18,Secrecy Order Renewed,0,0,,1
05484506,,1988-12-16,Secrecy Order Renewed,0,0,,1
05484506,,1987-12-30,Secrecy Order Renewed,0,0,,1
05484506,,1987-01-09,Secrecy Order Renewed,0,0,,1
05484506,,1986-01-10,Secrecy Order Renewed,0,0,,1
05484506,,1985-01-11,Secrecy Order Renewed,0,0,,1
05484506,,1984-03-28,Case Docketed to Examiner in GAU,0,0,,1
05484506,,1984-01-11,Secrecy Order Renewed,0,0,,1
05484506,,1983-01-13,Secrecy Order Renewed,0,0,,1
05484506,,1982-01-15,Secrecy Order Imposed,0,0,,1
05543296,,2002-03-01,Mail Corrected Notice of Allowance,0,0,,1
05543296,,2002-02-28,Corrected Notice of Allowance,0,0,,1
05543296,,2002-02-27,Mail Corrected Notice of Allowance,0,0,,1
05543296,,2002-02-27,Corrected Notice of Allowance,0,0,,1
05543296,,2002-02-27,Case Docketed to Examiner in GAU,0,0,,1
05543296,,2002-02-27,Mail Notice of Allowance,0,0,,1
05543296,,2002-02-27,Notice of Allowance Data Verification Completed,0,0,,1
05543296,,2002-02-27,Case Docketed to Examiner in GAU,0,0,,1
05543296,,2002-02-14,Date Forwarded to Examiner,0,0,,1
05543296,,2001-09-28,Response after Ex Parte Quayle Action,0,0,,1
05543296,,2002-02-14,Mail Notice of Rescinded Abandonment,0,0,,1
05543296,,2002-02-14,Notice of Rescinded Abandonment in TCs,0,0,,1
05543296,,2002-02-08,Correspondence Address Change,0,0,,1
05543296,,2002-02-11,Change in Power of Attorney (May Include Associate POA),0,0,,1
05543296,,2002-02-06,Security Classification Markings Removed,0,0,,1
05543296,,2002-01-24,Mail-Petition to Revive Application - Granted,0,0,,1
05543296,,2001-09-26,Petition Entered,0,0,,1
05543296,,2001-10-02,Petition Flag Set at Petitions Office,0,0,,1
05543296,,2001-06-29,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
05543296,,2001-06-29,Aband. for Failure to Respond to O. A.,0,0,,1
05543296,,2000-10-05,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05543296,,2000-10-05,Quayle action,0,0,,1
05543296,,2000-09-07,Secrecy Order Rescinded,0,0,,1
05543296,,1999-04-08,Secrecy Order Renewed,0,0,,1
05543296,,1998-10-07,Case Docketed to Examiner in GAU,0,0,,1
05543296,,1998-04-10,Secrecy Order Renewed,0,0,,1
05543296,,1997-04-07,Secrecy Order Renewed,0,0,,1
05543296,,1996-04-05,Secrecy Order Renewed,0,0,,1
05543296,,1995-04-04,Secrecy Order Renewed,0,0,,1
05543296,,1994-04-05,Secrecy Order Renewed,0,0,,1
05543296,,1990-09-27,Secrecy Order Renewed,0,0,,1
05543296,,1989-11-02,Mail-Petition Decision - Granted,0,0,,1
05543296,,1989-09-25,Petition Entered,0,0,,1
05543296,,1989-09-27,Secrecy Order Renewed,0,0,,1
05543296,,1988-09-27,Secrecy Order Renewed,0,0,,1
05543296,,1987-09-18,Secrecy Order Renewed,0,0,,1
05543296,,1986-09-10,Secrecy Order Renewed,0,0,,1
05543296,,1985-09-12,Secrecy Order Renewed,0,0,,1
05543296,,1984-09-14,Secrecy Order Renewed,0,0,,1
05543296,,1984-03-28,Case Docketed to Examiner in GAU,0,0,,1
05543296,,1983-09-15,Secrecy Order Renewed,0,0,,1
05543296,,1982-09-17,Secrecy Order Imposed,0,0,,1
05543296,,1975-10-14,Mail Non-Final Rejection,0,0,,1
05543296,,1975-10-14,Non-Final Rejection,0,0,,1
05543299,,2002-02-27,Mail Notice of Allowance,0,0,,1
05543299,,2002-02-27,Notice of Allowance Data Verification Completed,0,0,,1
05543299,,2002-02-27,Case Docketed to Examiner in GAU,0,0,,1
05543299,,2002-02-14,Date Forwarded to Examiner,0,0,,1
05543299,,2001-09-10,Response after Ex Parte Quayle Action,0,0,,1
05543299,,2002-02-14,Mail Notice of Rescinded Abandonment,0,0,,1
05543299,,2002-02-14,Notice of Rescinded Abandonment in TCs,0,0,,1
05543299,,2002-02-08,Correspondence Address Change,0,0,,1
05543299,,2002-02-11,Change in Power of Attorney (May Include Associate POA),0,0,,1
05543299,,2002-02-06,Security Classification Markings Removed,0,0,,1
05543299,,2002-01-24,Mail-Petition to Revive Application - Granted,0,0,,1
05543299,,2001-09-07,Petition Entered,0,0,,1
05543299,,2001-09-14,Petition Flag Set at Petitions Office,0,0,,1
05543299,,2001-06-29,Mail Abandonment for Failure to Respond to Office Action,0,0,,1
05543299,,2001-06-29,Aband. for Failure to Respond to O. A.,0,0,,1
05543299,,2000-10-05,Mail Ex Parte Quayle Action (PTOL - 326),0,0,,1
05543299,,2000-10-05,Quayle action,0,0,,1
05543299,,2000-09-07,Secrecy Order Rescinded,0,0,,1
05543299,,1999-04-08,Secrecy Order Renewed,0,0,,1
05543299,,1998-10-07,Case Docketed to Examiner in GAU,0,0,,1
